"date","time","scan","ID1","behavior","ID2"
"25/01/2018","15:50:28",9,"Tesua","marginal-contact","Morami"
"25/01/2018","15:50:33",9,"Moniek","marginal-contact","Tesua"
"25/01/2018","15:50:38",9,"Moniek","marginal-contact","Morami"
"26/01/2018","9:50:07",6,"Tesua","marginal-contact","Jimmie"
"26/01/2018","9:50:09",6,"Morami","marginal-contact","Gaby"
"26/01/2018","10:00:11",7,"Jimmie","marginal-contact","Giambo"
"26/01/2018","10:00:15",7,"Moniek","marginal-contact","Geisha"
"26/01/2018","10:00:20",7,"Roosje","marginal-contact","Raimee"
"26/01/2018","10:10:09",8,"Roosje","marginal-contact","Moniek"
"26/01/2018","10:10:12",8,"Moniek","marginal-contact","Jimmie"
"26/01/2018","10:10:14",8,"Jimmie","marginal-contact","Gaby"
"26/01/2018","10:20:08",9,"Gaby","marginal-contact","Roosje"
"26/01/2018","10:20:10",9,"Roosje","marginal-contact","Jimmie"
"26/01/2018","10:30:06",10,"Giambo","body-contact","Gaby"
"26/01/2018","10:30:09",10,"Gaby","marginal-contact","Roosje"
"01/02/2018","11:25:14",2,"Jing","body-contact","Raimee"
"01/02/2018","11:25:23",2,"Ghineau","marginal-contact","Raimee"
"01/02/2018","11:25:26",2,"Roosje","marginal-contact","Giambo"
"01/02/2018","11:35:08",3,"Giambo","marginal-contact","Tesua"
"01/02/2018","11:35:12",3,"Tesua","marginal-contact","Roosje"
"01/02/2018","11:35:20",3,"Raimee","marginal-contact","Ghineau"
"01/02/2018","11:45:12",4,"Roosje","body-contact","Raimee"
"01/02/2018","11:45:17",4,"Ghineau","marginal-contact","Raimee"
"01/02/2018","11:45:20",4,"Ghineau","marginal-contact","Roosje"
"01/02/2018","11:45:25",4,"Fons","marginal-contact","Ghineau"
"01/02/2018","11:45:28",4,"Jing","marginal-contact","Fons"
"01/02/2018","11:45:37",4,"Tesua","marginal-contact","Moni"
"01/02/2018","11:45:39",4,"Tesua","marginal-contact","Moniek"
"01/02/2018","11:55:22",5,"Roosje","body-contact","Raimee"
"01/02/2018","11:55:28",5,"Jing","marginal-contact","Fons"
"01/02/2018","12:05:10",6,"Jimmie","marginal-contact","Roosje"
"01/02/2018","12:05:13",6,"Roosje","body-contact","Raimee"
"01/02/2018","12:15:14",7,"Jimmie","marginal-contact","Roosje"
"01/02/2018","12:15:17",7,"Roosje","body-contact","Raimee"
"01/02/2018","12:25:12",8,"Jimmie","marginal-contact","Roosje"
"01/02/2018","12:25:14",8,"Roosje","body-contact","Raimee"
"06/02/2018","10:25:10",1,"Roosje","marginal-contact","Raimee"
"06/02/2018","10:25:13",1,"Raimee","body-contact","Tushi"
"06/02/2018","10:25:17",1,"Tushi","marginal-contact","Giambo"
"06/02/2018","10:25:23",1,"Giambo","marginal-contact","Gaby"
"06/02/2018","10:45:14",3,"Tesua","marginal-contact","Tushi"
"06/02/2018","11:15:18",6,"Morami","marginal-contact","Roosje"
"06/02/2018","11:15:22",6,"Fons","marginal-contact","Roosje"
"06/02/2018","11:25:26",7,"Roosje","marginal-contact","Raimee"
"06/02/2018","11:25:29",7,"Roosje","marginal-contact","Giambo"
"06/02/2018","11:25:33",7,"Morami","marginal-contact","Roosje"
"06/02/2018","11:25:37",7,"Fons","marginal-contact","Roosje"
"06/02/2018","11:35:17",8,"Roosje","body-contact","Geisha"
"06/02/2018","11:35:22",8,"Roosje","marginal-contact","Raimee"
"06/02/2018","11:35:26",8,"Giambo","marginal-contact","Morami"
"06/02/2018","11:35:34",8,"Giambo","marginal-contact","Geisha"
"06/02/2018","11:35:39",8,"Tesua","marginal-contact","Jimmie"
"06/02/2018","11:35:44",8,"Ghineau","marginal-contact","Tushi"
"06/02/2018","11:55:23",10,"Jimmie","marginal-contact","Geisha"
"06/02/2018","11:55:31",10,"Jimmie","marginal-contact","Erika"
"08/02/2018","12:00:20",1,"Roosje","marginal-contact","Raimee"
"08/02/2018","12:00:27",1,"Moni","marginal-contact","Geisha"
"08/02/2018","12:00:39",1,"Moniek","body-contact","Giambo"
"08/02/2018","12:10:10",2,"Roosje","body-contact","Raimee"
"08/02/2018","12:10:20",2,"Tesua","body-contact","Moniek"
"08/02/2018","12:10:47",2,"Tushi","marginal-contact","Fons"
"08/02/2018","12:10:52",2,"Tushi","marginal-contact","Moni"
"08/02/2018","12:20:08",3,"Fons","marginal-contact","Moniek"
"08/02/2018","12:20:15",3,"Erika","marginal-contact","Morami"
"08/02/2018","12:20:18",3,"Roosje","marginal-contact","Raimee"
"08/02/2018","12:20:21",3,"Raimee","marginal-contact","Ghineau"
"08/02/2018","12:30:24",4,"Fons","marginal-contact","Gaby"
"08/02/2018","12:30:27",4,"Gaby","marginal-contact","Tushi"
"08/02/2018","12:30:29",4,"Tushi","body-contact","Moni"
"08/02/2018","12:30:33",4,"Tushi","marginal-contact","Moniek"
"08/02/2018","12:30:36",4,"Moni","marginal-contact","Moniek"
"08/02/2018","12:40:12",5,"Fons","marginal-contact","Roosje"
"08/02/2018","12:40:15",5,"Fons","marginal-contact","Raimee"
"08/02/2018","12:40:23",5,"Ghineau","marginal-contact","Moni"
"08/02/2018","12:40:25",5,"Ghineau","marginal-contact","Moni"
"08/02/2018","12:40:28",5,"Tushi","marginal-contact","Moni"
"08/02/2018","12:40:31",5,"Morami","marginal-contact","Giambo"
"08/02/2018","12:50:05",6,"Giambo","marginal-contact","Ghineau"
"08/02/2018","12:50:12",6,"Ghineau","marginal-contact","Tesua"
"08/02/2018","12:50:18",6,"Jimmie","marginal-contact","Morami"
"08/02/2018","12:50:21",6,"Morami","marginal-contact","Moni"
"08/02/2018","12:50:27",6,"Tushi","marginal-contact","Geisha"
"08/02/2018","12:50:31",6,"Moni","marginal-contact","Roosje"
"08/02/2018","12:50:34",6,"Roosje","marginal-contact","Fons"
"08/02/2018","12:50:37",6,"Roosje","marginal-contact","Raimee"
"08/02/2018","12:50:40",6,"Raimee","marginal-contact","Fons"
"08/02/2018","12:50:46",6,"Fons","marginal-contact","Jing"
"08/02/2018","13:00:07",7,"Giambo","marginal-contact","Ghineau"
"08/02/2018","13:00:09",7,"Ghineau","marginal-contact","Erika"
"08/02/2018","13:00:12",7,"Morami","marginal-contact","Moni"
"08/02/2018","13:00:17",7,"Tushi","marginal-contact","Jimmie"
"08/02/2018","13:00:24",7,"Roosje","body-contact","Raimee"
"08/02/2018","13:00:27",7,"Raimee","marginal-contact","Fons"
"08/02/2018","13:10:07",8,"Giambo","marginal-contact","Morami"
"08/02/2018","13:10:10",8,"Morami","marginal-contact","Ghineau"
"08/02/2018","13:10:18",8,"Ghineau","marginal-contact","Fons"
"08/02/2018","13:10:20",8,"Ghineau","marginal-contact","Erika"
"08/02/2018","13:10:32",8,"Jimmie","marginal-contact","Moni"
"08/02/2018","13:10:36",8,"Raimee","body-contact","Roosje"
"08/02/2018","13:20:07",9,"Giambo","marginal-contact","Tushi"
"08/02/2018","13:20:16",9,"Raimee","marginal-contact","Roosje"
"08/02/2018","13:20:20",9,"Ghineau","marginal-contact","Roosje"
"08/02/2018","13:30:12",10,"Jing","marginal-contact","Fons"
"08/02/2018","13:30:16",10,"Roosje","marginal-contact","Fons"
"08/02/2018","13:30:19",10,"Raimee","marginal-contact","Tushi"
"08/02/2018","13:30:24",10,"Ghineau","marginal-contact","Gaby"
"08/02/2018","13:30:30",10,"Moni","marginal-contact","Giambo"
"08/02/2018","13:30:32",10,"Moni","marginal-contact","Erika"
"08/02/2018","13:30:36",10,"Moniek","marginal-contact","Morami"
"13/02/2018","13:00:08",1,"Raimee","marginal-contact","Tesua"
"13/02/2018","13:00:14",1,"Tesua","marginal-contact","Gaby"
"13/02/2018","13:00:20",1,"Gaby","marginal-contact","Giambo"
"13/02/2018","13:00:22",1,"Gaby","marginal-contact","Tushi"
"13/02/2018","13:00:29",1,"Tushi","marginal-contact","Roosje"
"13/02/2018","13:00:32",1,"Giambo","marginal-contact","Roosje"
"13/02/2018","13:00:42",1,"Moniek","marginal-contact","Moni"
"13/02/2018","13:00:46",1,"Moni","marginal-contact","Ghineau"
"13/02/2018","13:00:58",1,"Moniek","marginal-contact","Ghineau"
"13/02/2018","13:01:02",1,"Ghineau","marginal-contact","Roosje"
"13/02/2018","13:10:09",2,"Raimee","marginal-contact","Giambo"
"13/02/2018","13:10:12",2,"Giambo","marginal-contact","Tushi"
"13/02/2018","13:10:18",2,"Tushi","marginal-contact","Gaby"
"13/02/2018","13:10:22",2,"Tesua","marginal-contact","Gaby"
"13/02/2018","13:10:25",2,"Tushi","body-contact","Roosje"
"13/02/2018","13:10:28",2,"Roosje","marginal-contact","Giambo"
"13/02/2018","13:10:31",2,"Roosje","marginal-contact","Ghineau"
"13/02/2018","13:10:36",2,"Morami","marginal-contact","Erika"
"13/02/2018","13:10:40",2,"Moniek","marginal-contact","Morami"
"13/02/2018","13:20:06",3,"Raimee","marginal-contact","Tushi"
"13/02/2018","13:20:08",3,"Tushi","marginal-contact","Gaby"
"13/02/2018","13:20:12",3,"Tushi","marginal-contact","Jimmie"
"13/02/2018","13:20:18",3,"Jimmie","marginal-contact","Gaby"
"13/02/2018","13:20:22",3,"Jimmie","marginal-contact","Roosje"
"13/02/2018","13:20:24",3,"Tesua","marginal-contact","Roosje"
"13/02/2018","13:20:27",3,"Roosje","marginal-contact","Ghineau"
"13/02/2018","13:20:31",3,"Ghineau","marginal-contact","Giambo"
"13/02/2018","13:20:34",3,"Ghineau","marginal-contact","Moni"
"13/02/2018","13:20:36",3,"Moni","marginal-contact","Giambo"
"13/02/2018","13:20:39",3,"Giambo","marginal-contact","Morami"
"13/02/2018","13:20:42",3,"Moni","marginal-contact","Erika"
"13/02/2018","13:30:09",4,"Moni","body-contact","Giambo"
"13/02/2018","13:30:15",4,"Giambo","body-contact","Tesua"
"13/02/2018","13:30:23",4,"Geisha","marginal-contact","Roosje"
"13/02/2018","13:30:27",4,"Roosje","marginal-contact","Ghineau"
"13/02/2018","13:30:38",4,"Raimee","marginal-contact","Tushi"
"13/02/2018","13:40:09",5,"Raimee","body-contact","Erika"
"13/02/2018","13:40:12",5,"Raimee","marginal-contact","Roosje"
"13/02/2018","13:40:17",5,"Erika","marginal-contact","Roosje"
"13/02/2018","13:40:19",5,"Erika","marginal-contact","Gaby"
"13/02/2018","13:40:22",5,"Erika","marginal-contact","Ghineau"
"13/02/2018","13:40:25",5,"Gaby","marginal-contact","Roosje"
"13/02/2018","13:40:28",5,"Gaby","marginal-contact","Morami"
"13/02/2018","13:40:32",5,"Gaby","marginal-contact","Tushi"
"13/02/2018","13:40:36",5,"Tushi","marginal-contact","Morami"
"13/02/2018","13:40:44",5,"Tesua","body-contact","Giambo"
"13/02/2018","13:40:48",5,"Moni","body-contact","Giambo"
"13/02/2018","13:50:10",6,"Morami","marginal-contact","Jimmie"
"13/02/2018","13:50:18",6,"Raimee","marginal-contact","Roosje"
"13/02/2018","13:50:31",6,"Tesua","marginal-contact","Tushi"
"13/02/2018","13:50:35",6,"Ghineau","marginal-contact","Erika"
"13/02/2018","14:10:10",8,"Moni","marginal-contact","Geisha"
"13/02/2018","14:20:07",9,"Jimmie","marginal-contact","Jing"
"13/02/2018","14:20:09",9,"Jing","marginal-contact","Moniek"
"13/02/2018","14:30:05",10,"Gaby","marginal-contact","Jimmie"
"13/02/2018","14:30:07",10,"Jimmie","marginal-contact","Raimee"
"15/02/2018","11:25:21",1,"Jimmie","marginal-contact","Moniek"
"15/02/2018","11:45:11",3,"Roosje","marginal-contact","Tushi"
"15/02/2018","11:55:17",4,"Ghineau","marginal-contact","Erika"
"15/02/2018","12:05:07",5,"Moni","marginal-contact","Morami"
"15/02/2018","12:15:07",6,"Tushi","marginal-contact","Gaby"
"15/02/2018","12:15:15",6,"Moni","marginal-contact","Morami"
"15/02/2018","12:15:18",6,"Moniek","marginal-contact","Roosje"
"15/02/2018","12:35:09",7,"Morami","marginal-contact","Gaby"
"15/02/2018","12:45:11",8,"Tushi","marginal-contact","Giambo"
"15/02/2018","12:55:07",9,"Tesua","marginal-contact","Gaby"
"15/02/2018","12:55:09",9,"Tushi","marginal-contact","Roosje"
"16/02/2018","9:30:11",1,"Gaby","marginal-contact","Morami"
"16/02/2018","9:30:20",1,"Gaby","marginal-contact","Roosje"
"16/02/2018","9:30:25",1,"Roosje","marginal-contact","Moniek"
"16/02/2018","9:30:36",1,"Erika","marginal-contact","Tushi"
"16/02/2018","9:40:09",2,"Giambo","marginal-contact","Gaby"
"16/02/2018","9:40:12",2,"Moniek","marginal-contact","Jing"
"16/02/2018","9:40:17",2,"Ghineau","marginal-contact","Jing"
"16/02/2018","9:40:22",2,"Morami","marginal-contact","Geisha"
"16/02/2018","9:50:11",3,"Fons","marginal-contact","Raimee"
"16/02/2018","9:50:16",3,"Erika","marginal-contact","Jing"
"16/02/2018","10:00:06",4,"Roosje","body-contact","Raimee"
"16/02/2018","10:00:12",4,"Raimee","marginal-contact","Morami"
"16/02/2018","10:00:17",4,"Tesua","marginal-contact","Ghineau"
"16/02/2018","10:10:08",5,"Gaby","marginal-contact","Roosje"
"16/02/2018","10:10:19",5,"Roosje","marginal-contact","Ghineau"
"16/02/2018","10:20:13",6,"Fons","marginal-contact","Jing"
"16/02/2018","10:20:15",6,"Fons","marginal-contact","Ghineau"
"16/02/2018","10:20:23",6,"Roosje","marginal-contact","Gaby"
"16/02/2018","10:20:26",6,"Gaby","body-contact","Raimee"
"16/02/2018","10:30:11",7,"Jing","marginal-contact","Ghineau"
"16/02/2018","10:30:17",7,"Roosje","marginal-contact","Gaby"
"16/02/2018","10:30:20",7,"Gaby","body-contact","Raimee"
"16/02/2018","10:30:23",7,"Giambo","marginal-contact","Raimee"
"16/02/2018","10:30:28",7,"Giambo","marginal-contact","Roosje"
"16/02/2018","10:40:08",8,"Raimee","body-contact","Gaby"
"16/02/2018","10:40:14",8,"Giambo","marginal-contact","Raimee"
"16/02/2018","10:40:18",8,"Giambo","marginal-contact","Roosje"
"16/02/2018","10:40:28",8,"Gaby","marginal-contact","Roosje"
"16/02/2018","10:40:32",8,"Ghineau","marginal-contact","Jing"
"16/02/2018","10:50:07",9,"Raimee","body-contact","Gaby"
"16/02/2018","10:50:14",9,"Giambo","marginal-contact","Raimee"
"16/02/2018","10:50:17",9,"Giambo","marginal-contact","Roosje"
"16/02/2018","10:50:19",9,"Gaby","body-contact","Roosje"
"16/02/2018","10:50:26",9,"Fons","marginal-contact","Roosje"
"16/02/2018","10:50:29",9,"Ghineau","marginal-contact","Jing"
"16/02/2018","11:00:06",10,"Tushi","marginal-contact","Tesua"
"16/02/2018","11:00:11",10,"Tesua","marginal-contact","Raimee"
"16/02/2018","11:00:14",10,"Tesua","marginal-contact","Roosje"
"16/02/2018","11:00:15",10,"Tesua","marginal-contact","Gaby"
"16/02/2018","11:00:18",10,"Tesua","marginal-contact","Giambo"
"16/02/2018","11:00:44",10,"Raimee","marginal-contact","Roosje"
"16/02/2018","11:00:51",10,"Gaby","marginal-contact","Giambo"
"16/02/2018","11:00:59",10,"Giambo","marginal-contact","Tushi"
"16/02/2018","11:01:02",10,"Jing","marginal-contact","Fons"
"20/02/2018","12:30:07",1,"Fons","marginal-contact","Roosje"
"20/02/2018","12:30:12",1,"Gaby","marginal-contact","Tushi"
"20/02/2018","12:30:16",1,"Tushi","marginal-contact","Raimee"
"20/02/2018","12:30:19",1,"Gaby","marginal-contact","Raimee"
"20/02/2018","12:30:21",1,"Raimee","marginal-contact","Erika"
"20/02/2018","12:30:31",1,"Morami","marginal-contact","Moni"
"20/02/2018","12:40:07",2,"Tesua","marginal-contact","Erika"
"20/02/2018","12:40:20",2,"Roosje","marginal-contact","Raimee"
"20/02/2018","12:40:28",2,"Giambo","marginal-contact","Gaby"
"20/02/2018","12:40:35",2,"Moni","marginal-contact","Morami"
"20/02/2018","12:50:23",3,"Morami","marginal-contact","Moni"
"20/02/2018","12:50:31",3,"Tushi","marginal-contact","Gaby"
"20/02/2018","12:50:34",3,"Tushi","marginal-contact","Roosje"
"20/02/2018","13:00:20",4,"Morami","marginal-contact","Moni"
"20/02/2018","13:10:10",5,"Morami","marginal-contact","Moni"
"20/02/2018","13:10:13",5,"Moniek","body-contact","Tesua"
"20/02/2018","13:20:11",6,"Tushi","marginal-contact","Gaby"
"20/02/2018","13:20:17",6,"Moni","marginal-contact","Morami"
"20/02/2018","13:20:20",6,"Moniek","body-contact","Tesua"
"20/02/2018","13:30:35",7,"Tushi","marginal-contact","Gaby"
"20/02/2018","13:30:42",7,"Gaby","marginal-contact","Roosje"
"20/02/2018","13:31:00",7,"Tesua","marginal-contact","Ghineau"
"20/02/2018","13:50:07",9,"Giambo","marginal-contact","Ghineau"
"20/02/2018","13:50:14",9,"Raimee","marginal-contact","Roosje"
"20/02/2018","13:50:17",9,"Roosje","marginal-contact","Jing"
"20/02/2018","13:50:20",9,"Roosje","marginal-contact","Tesua"
"20/02/2018","13:50:23",9,"Geisha","marginal-contact","Moniek"
"20/02/2018","14:00:08",10,"Giambo","marginal-contact","Morami"
"20/02/2018","14:00:11",10,"Morami","marginal-contact","Gaby"
"22/02/2018","12:10:22",1,"Gaby","marginal-contact","Fons"
"22/02/2018","12:10:29",1,"Jing","marginal-contact","Tesua"
"22/02/2018","12:10:33",1,"Tesua","marginal-contact","Fons"
"22/02/2018","12:10:39",1,"Tesua","marginal-contact","Roosje"
"22/02/2018","12:10:41",1,"Roosje","marginal-contact","Ghineau"
"22/02/2018","12:10:46",1,"Roosje","marginal-contact","Gaby"
"22/02/2018","12:10:49",1,"Roosje","marginal-contact","Moni"
"22/02/2018","12:10:52",1,"Ghineau","marginal-contact","Moni"
"22/02/2018","12:20:09",2,"Ghineau","marginal-contact","Tesua"
"22/02/2018","12:20:12",2,"Ghineau","marginal-contact","Moni"
"22/02/2018","12:20:17",2,"Jimmie","marginal-contact","Roosje"
"22/02/2018","12:20:21",2,"Roosje","marginal-contact","Moni"
"22/02/2018","12:20:25",2,"Fons","marginal-contact","Jimmie"
"22/02/2018","12:20:27",2,"Fons","marginal-contact","Roosje"
"22/02/2018","12:20:30",2,"Giambo","marginal-contact","Fons"
"22/02/2018","12:20:32",2,"Giambo","marginal-contact","Gaby"
"22/02/2018","12:30:13",3,"Gaby","marginal-contact","Tushi"
"22/02/2018","12:30:19",3,"Tushi","body-contact","Moni"
"22/02/2018","12:30:24",3,"Giambo","body-contact","Moni"
"22/02/2018","12:30:26",3,"Moni","body-contact","Roosje"
"22/02/2018","12:30:29",3,"Roosje","marginal-contact","Fons"
"22/02/2018","12:30:32",3,"Roosje","marginal-contact","Tesua"
"22/02/2018","12:30:34",3,"Tesua","marginal-contact","Erika"
"22/02/2018","12:30:44",3,"Tesua","marginal-contact","Moniek"
"22/02/2018","12:30:47",3,"Jing","marginal-contact","Raimee"
"22/02/2018","12:40:11",4,"Giambo","marginal-contact","Gaby"
"22/02/2018","12:40:15",4,"Tushi","marginal-contact","Fons"
"22/02/2018","12:40:17",4,"Fons","marginal-contact","Jing"
"22/02/2018","12:40:22",4,"Fons","marginal-contact","Roosje"
"22/02/2018","12:40:27",4,"Roosje","marginal-contact","Moni"
"22/02/2018","12:40:32",4,"Jing","marginal-contact","Moniek"
"22/02/2018","12:50:09",5,"Raimee","marginal-contact","Gaby"
"22/02/2018","12:50:18",5,"Gaby","body-contact","Tushi"
"22/02/2018","12:50:23",5,"Roosje","marginal-contact","Moni"
"22/02/2018","12:50:25",5,"Roosje","marginal-contact","Giambo"
"22/02/2018","12:50:38",5,"Tushi","marginal-contact","Jing"
"22/02/2018","12:50:41",5,"Fons","marginal-contact","Moni"
"22/02/2018","13:00:06",6,"Raimee","marginal-contact","Gaby"
"22/02/2018","13:00:15",6,"Gaby","body-contact","Tushi"
"22/02/2018","13:00:17",6,"Roosje","marginal-contact","Tushi"
"22/02/2018","13:00:20",6,"Roosje","body-contact","Giambo"
"22/02/2018","13:00:22",6,"Giambo","marginal-contact","Moni"
"22/02/2018","13:00:24",6,"Moni","marginal-contact","Fons"
"22/02/2018","13:00:28",6,"Fons","marginal-contact","Moniek"
"22/02/2018","13:00:31",6,"Moni","marginal-contact","Moniek"
"22/02/2018","13:10:09",7,"Raimee","marginal-contact","Gaby"
"22/02/2018","13:10:11",7,"Gaby","marginal-contact","Giambo"
"22/02/2018","13:10:14",7,"Gaby","marginal-contact","Roosje"
"22/02/2018","13:10:17",7,"Gaby","marginal-contact","Tushi"
"22/02/2018","13:10:23",7,"Roosje","marginal-contact","Giambo"
"22/02/2018","13:10:27",7,"Morami","marginal-contact","Fons"
"22/02/2018","13:10:29",7,"Morami","marginal-contact","Ghineau"
"22/02/2018","13:10:34",7,"Jing","marginal-contact","Fons"
"22/02/2018","13:10:37",7,"Fons","marginal-contact","Moni"
"22/02/2018","13:20:10",8,"Raimee","marginal-contact","Gaby"
"22/02/2018","13:20:15",8,"Gaby","body-contact","Tushi"
"22/02/2018","13:20:18",8,"Gaby","marginal-contact","Roosje"
"22/02/2018","13:20:20",8,"Tushi","marginal-contact","Roosje"
"22/02/2018","13:20:23",8,"Roosje","marginal-contact","Giambo"
"22/02/2018","13:20:26",8,"Ghineau","marginal-contact","Tushi"
"22/02/2018","13:20:29",8,"Fons","marginal-contact","Moni"
"22/02/2018","13:20:33",8,"Fons","marginal-contact","Jing"
"22/02/2018","13:30:19",9,"Giambo","marginal-contact","Roosje"
"22/02/2018","13:30:21",9,"Roosje","marginal-contact","Moni"
"22/02/2018","13:30:25",9,"Tesua","marginal-contact","Jimmie"
"22/02/2018","13:30:34",9,"Jimmie","marginal-contact","Moniek"
"22/02/2018","13:30:43",9,"Jimmie","marginal-contact","Morami"
"22/02/2018","13:40:08",10,"Gaby","marginal-contact","Giambo"
"22/02/2018","13:40:12",10,"Giambo","marginal-contact","Raimee"
"22/02/2018","13:40:19",10,"Giambo","marginal-contact","Roosje"
"22/02/2018","13:40:22",10,"Tushi","marginal-contact","Fons"
"22/02/2018","13:40:25",10,"Fons","marginal-contact","Ghineau"
"22/02/2018","13:40:28",10,"Jing","marginal-contact","Roosje"
"22/02/2018","13:40:33",10,"Raimee","marginal-contact","Moni"
"22/02/2018","13:40:39",10,"Morami","marginal-contact","Jimmie"
"22/02/2018","13:40:42",10,"Moniek","marginal-contact","Jimmie"
"23/02/2018","13:45:10",1,"Giambo","marginal-contact","Gaby"
"23/02/2018","13:45:12",1,"Giambo","marginal-contact","Tesua"
"23/02/2018","13:45:20",1,"Erika","marginal-contact","Morami"
"23/02/2018","14:05:11",3,"Giambo","marginal-contact","Morami"
"23/02/2018","14:15:11",4,"Erika","marginal-contact","Morami"
"23/02/2018","14:25:12",5,"Roosje","marginal-contact","Jing"
"23/02/2018","14:25:17",5,"Fons","marginal-contact","Roosje"
"23/02/2018","14:25:22",5,"Ghineau","marginal-contact","Fons"
"23/02/2018","14:35:06",6,"Ghineau","marginal-contact","Jing"
"23/02/2018","14:35:08",6,"Jing","marginal-contact","Fons"
"23/02/2018","14:35:11",6,"Moni","marginal-contact","Morami"
"23/02/2018","14:45:08",7,"Roosje","marginal-contact","Raimee"
"23/02/2018","14:55:06",8,"Moni","marginal-contact","Jimmie"
"23/02/2018","14:55:09",8,"Ghineau","marginal-contact","Raimee"
"23/02/2018","14:55:15",8,"Giambo","marginal-contact","Gaby"
"23/02/2018","14:55:18",8,"Roosje","body-contact","Gaby"
"23/02/2018","15:05:08",9,"Gaby","body-contact","Roosje"
"23/02/2018","15:05:12",9,"Jing","marginal-contact","Fons"
"23/02/2018","15:15:07",10,"Gaby","body-contact","Roosje"
"26/02/2018","14:30:14",1,"Raimee","body-contact","Roosje"
"26/02/2018","14:30:17",1,"Morami","marginal-contact","Roosje"
"26/02/2018","14:30:21",1,"Morami","body-contact","Tesua"
"26/02/2018","14:30:45",1,"Tesua","body-contact","Giambo"
"26/02/2018","14:30:54",1,"Tesua","marginal-contact","Roosje"
"26/02/2018","14:40:10",2,"Morami","marginal-contact","Roosje"
"26/02/2018","14:40:13",2,"Tesua","marginal-contact","Roosje"
"26/02/2018","14:40:15",2,"Tesua","marginal-contact","Giambo"
"26/02/2018","14:40:18",2,"Giambo","marginal-contact","Roosje"
"26/02/2018","14:50:06",3,"Morami","marginal-contact","Tesua"
"26/02/2018","14:50:10",3,"Morami","marginal-contact","Roosje"
"26/02/2018","14:50:13",3,"Tesua","body-contact","Roosje"
"26/02/2018","14:50:15",3,"Tesua","marginal-contact","Giambo"
"26/02/2018","15:00:17",4,"Tesua","body-contact","Roosje"
"26/02/2018","15:00:19",4,"Giambo","body-contact","Roosje"
"26/02/2018","15:00:26",4,"Geisha","marginal-contact","Fons"
"26/02/2018","15:10:10",5,"Giambo","marginal-contact","Morami"
"26/02/2018","15:20:06",6,"Ghineau","marginal-contact","Giambo"
"26/02/2018","15:20:09",6,"Giambo","marginal-contact","Roosje"
"26/02/2018","15:20:12",6,"Roosje","marginal-contact","Fons"
"26/02/2018","15:30:17",7,"Erika","marginal-contact","Ghineau"
"26/02/2018","15:30:22",7,"Gaby","marginal-contact","Roosje"
"26/02/2018","15:30:24",7,"Roosje","marginal-contact","Giambo"
"26/02/2018","15:40:08",8,"Gaby","marginal-contact","Roosje"
"26/02/2018","16:00:06",10,"Fons","marginal-contact","Raimee"
"27/02/2018","9:15:13",1,"Tesua","marginal-contact","Morami"
"27/02/2018","9:15:19",1,"Moni","marginal-contact","Erika"
"27/02/2018","9:15:22",1,"Raimee","marginal-contact","Fons"
"27/02/2018","9:25:08",2,"Roosje","marginal-contact","Tesua"
"27/02/2018","9:25:11",2,"Tesua","marginal-contact","Morami"
"27/02/2018","9:25:16",2,"Morami","marginal-contact","Giambo"
"27/02/2018","9:35:12",3,"Tushi","marginal-contact","Tesua"
"27/02/2018","9:35:15",3,"Tesua","marginal-contact","Morami"
"27/02/2018","9:35:20",3,"Morami","marginal-contact","Tushi"
"27/02/2018","10:15:09",7,"Giambo","marginal-contact","Roosje"
"27/02/2018","10:15:12",7,"Gaby","marginal-contact","Raimee"
"27/02/2018","10:15:19",7,"Jing","marginal-contact","Tushi"
"27/02/2018","10:25:09",8,"Ghineau","marginal-contact","Tushi"
"27/02/2018","10:25:11",8,"Tushi","marginal-contact","Roosje"
"27/02/2018","10:25:14",8,"Tushi","marginal-contact","Fons"
"27/02/2018","10:25:17",8,"Giambo","marginal-contact","Roosje"
"27/02/2018","10:25:19",8,"Giambo","marginal-contact","Fons"
"27/02/2018","10:25:24",8,"Geisha","marginal-contact","Jing"
"27/02/2018","10:25:28",8,"Erika","marginal-contact","Raimee"
"27/02/2018","10:25:30",8,"Erika","marginal-contact","Tesua"
"27/02/2018","10:25:34",8,"Raimee","marginal-contact","Tesua"
"27/02/2018","10:35:07",9,"Gaby","marginal-contact","Raimee"
"27/02/2018","10:35:09",9,"Roosje","marginal-contact","Fons"
"27/02/2018","10:45:06",10,"Gaby","marginal-contact","Raimee"
"27/02/2018","10:45:08",10,"Moni","marginal-contact","Morami"
"27/02/2018","10:45:12",10,"Giambo","marginal-contact","Roosje"
"27/02/2018","10:45:14",10,"Moniek","marginal-contact","Jimmie"
"01/03/2018","11:15:14",1,"Geisha","marginal-contact","Ghineau"
"01/03/2018","11:15:20",1,"Tushi","marginal-contact","Giambo"
"01/03/2018","11:15:25",1,"Geisha","marginal-contact","Raimee"
"01/03/2018","11:15:29",1,"Ghineau","marginal-contact","Jing"
"01/03/2018","11:15:31",1,"Ghineau","marginal-contact","Roosje"
"01/03/2018","11:15:34",1,"Ghineau","marginal-contact","Raimee"
"01/03/2018","11:15:57",1,"Giambo","marginal-contact","Roosje"
"01/03/2018","11:16:01",1,"Roosje","body-contact","Tesua"
"01/03/2018","11:16:06",1,"Jing","marginal-contact","Roosje"
